Age,Gender,CarValue,CustomerIncome,InterestRate,LoanAmount,LoanToCarRatio,Default,NumberPaymentsLeft,OutstandingAmount
0.0428571428571429,1,0.00617396593673966,1.6650000001665e-06,0.498644986449865,0.00292227968081202,0.316570174610383,0,0.796610169491525,0.0100352414817185
0.114285714285714,1,0.0118613138686131,1.7820000001782e-06,0.371273712737127,0.00988744942302456,0.512231510167528,0,0.593220338983051,0.0153149915444078
0.642857142857143,1,0.0101800486618005,9.720000000972e-07,0.357723577235772,0.0124588908888252,0.726287648663701,0,0.542372881355932,0.0140151319270782
0.214285714285714,1,0.0541362530413625,7.20000000072e-06,0.344173441734417,0.0355569428812038,0.415244834451927,0,0.542372881355932,0.0436753048246691
0.0571428571428571,1,0.00997566909975669,1.440000000144e-06,0.382113821138211,0.00473181123651807,0.306272489698751,1,0.728813559322034,0.0106981445904284
0.5,1,0.00717761557177616,1.530000000153e-06,0.441734417344173,0.00690201480094687,0.559622776159185,0,0.779661016949153,0.0166551804175878
0.585714285714286,1,0.0120194647201946,9.630000000963e-07,0.35230352303523,0.0125044871911372,0.633496407641422,0,0.661016949152542,0.0172665806092385
0.228571428571429,0,0.017639902676399,2.250000000225e-06,0.395663956639566,0.0113932505786734,0.404554149067733,0,0.796610169491525,0.0245752825243252
0.385714285714286,1,0.0155109489051095,2.70000000027e-06,0.346883468834688,0.0102125262051783,0.411773851823337,0,0.593220338983051,0.0159103033985095
0.2,1,0.0124695863746959,1.530000000153e-06,0.436314363143631,0.00835122086070978,0.417143884796225,0,0.796610169491525,0.0196604905446867
0.2,1,0.0151459854014599,2.160000000216e-06,0.468834688346883,0.013548303170531,0.556623730900688,1,0.711864406779661,0.022184003386212
0.228571428571429,0,0.0117603406326034,1.80000000018e-06,0.384823848238482,0.0100282769961505,0.523095997884176,0,0.593220338983051,0.0156628638997111
0.442857142857143,1,0.00608272506082725,2.520000000252e-06,0.398373983739837,0.00444732424444651,0.439724938184503,0,0.576271186440678,0.00822469640038625
0.314285714285714,1,0.00869829683698297,1.80000000018e-06,0.390243902439024,0.00743882284016762,0.513604403843461,0,0.593220338983051,0.0123147550978836
0.0428571428571429,1,0.00845498783454988,1.170000000117e-06,0.395663956639566,0.00637974237539553,0.458924665907554,0,0.694915254237288,0.0131062926323328
0.4,1,0.00509245742092457,2.160000000216e-06,0.430894308943089,0.0060022824199358,0.634484153594268,1,0.796610169491525,0.0147391071167802
0.114285714285714,0,0.00974087591240876,1.890000000189e-06,0.392953929539295,0.00876024932526494,0.542349218907884,0,0.661016949152542,0.016453057125632
0.171428571428571,1,0.0140510948905109,1.980000000198e-06,0.368563685636856,0.0117552847410815,0.519000395347615,0,0.542372881355932,0.0162134449716519
0.1,1,0.0121654501216545,1.52145900015215e-06,0.35230352303523,0.00895090902071581,0.455658023915276,0,0.627118644067797,0.0149114243422257
0.4,1,0.0218777372262774,3.60000000036e-06,0.414634146341463,0.00998731082149732,0.281637785896449,0,0.745762711864407,0.0202788074205397
0.628571428571429,0,0.0157542579075426,1.82250000018225e-06,0.411924119241192,0.0113060727428065,0.448514828584766,1,0.711864406779661,0.0211649524745377
0.228571428571429,1,0.0141476885644769,3.150000000315e-06,0.639566395663957,0.00103853464668368,0.0568743239469967,0,0.254237288135593,0.004156479102742
0.0428571428571429,1,0.0121046228710462,2.55870000025587e-06,0.466124661246612,0.006229254264948,0.3260926280405,0,0.76271186440678,0.0148493115062439
0.728571428571429,1,0.0115571776155718,2.01150000020115e-06,0.414634146341463,0.00846724887265951,0.452969529750559,0,0.661016949152542,0.0134695594885253
0.571428571428571,1,0.00821167883211679,1.74779100017478e-06,0.395663956639566,0.00788352419794927,0.566652081923418,0,0.355932203389831,0.00957668772424792
0.157142857142857,0,0.0141459854014599,2.070000000207e-06,0.371273712737127,0.00880489570461205,0.389451402528262,0,0.576271186440678,0.0135376422107674
0.1,1,0.0139902676399027,1.980000000198e-06,0.322493224932249,0.0108234581074473,0.480822390879585,0,0.796610169491525,0.0222082587594439
0.228571428571429,0,0.0041970802919708,1.980000000198e-06,0.677506775067751,0.00547871355864,0.665514722756019,0,0.322033898305085,0.00859000862923208
0.571428571428571,0,0.0113483394160584,0.000180000000018,0.398373983739837,0.0118527982167544,0.632448474240827,0,0.355932203389831,0.0135901136081642
0.528571428571429,0,0.0151459854014599,2.250000000225e-06,0.482384823848238,0.0146113864553436,0.599724101745434,0,0.694915254237288,0.0234271129467427
0.785714285714286,0,0.0140273722627737,1.890000000189e-06,0.349593495934959,0.0136593664907589,0.601890212932489,0,0.627118644067797,0.0176174884999284
0.414285714285714,1,0.0077147201946472,1.710000000171e-06,0.376693766937669,0.00686409554901108,0.526706194672185,0,0.593220338983051,0.0115630698065811
0.228571428571429,1,0.0164233576642336,1.710000000171e-06,0.441734417344173,0.00810961781229587,0.309449757642199,0,0.661016949152542,0.0155325671569743
0.142857142857143,1,0.00851581508515815,1.710000000171e-06,0.43360433604336,0.00746395099104866,0.524128148695353,1,0.76271186440678,0.0163783106804698
0.128571428571429,0,0.00942822384428224,2.2950000002295e-06,0.403794037940379,0.00828293992004899,0.529488425607489,1,0.745762711864407,0.0172775302190258
0.214285714285714,1,0.00881995133819951,1.710000000171e-06,0.43360433604336,0.00817795849653936,0.552952636384788,0,0.779661016949153,0.0167618433491004
0.371428571428571,1,0.017639902676399,4.50000000045e-06,0.382113821138211,0.00959639063685667,0.340238244769903,0,0.491525423728814,0.0154593529344358
0.485714285714286,1,0.0054683698296837,2.59520400025952e-06,0.384823848238482,0.00299649913359259,0.353697228671229,0,0.406779661016949,0.00561384686930961
0.514285714285714,0,0.00452311435523114,3.15720000031572e-06,0.525745257452574,0.00311224037634538,0.415002380437659,0,0.338983050847458,0.00522376611720224
0.128571428571429,1,0.00912408759124088,1.620000000162e-06,0.368563685636856,0.00934691935860198,0.607545007617852,0,0.711864406779661,0.0147522972407815
0.557142857142857,0,0.017639902676399,2.340000000234e-06,0.536585365853658,0.0155193156559002,0.552240455176675,1,1,0.0371450009122868
0.314285714285714,1,0.00608272506082725,9.76320000097632e-07,0.436314363143631,0.00506198414627561,0.487851750532301,0,0.525423728813559,0.0104828817667279
0.4,1,0.0106447688564477,1.620000000162e-06,0.422764227642276,0.00741674758636225,0.43118160705307,0,0.677966101694915,0.0146602193340549
0.285714285714286,0,0.0188564476885645,2.25032400022503e-06,0.387533875338753,0.0109310503255207,0.362547891808042,0,0.491525423728814,0.017311679992125
0.442857142857143,0,0.0186739659367397,2.160000000216e-06,0.455284552845528,0.01541875525751,0.519380351065069,0,0.406779661016949,0.0161377589560129
0.657142857142857,0,0.012323600973236,5.5980000005598e-07,0.509485094850949,0.0113340028677159,0.564013368741649,1,0.694915254237288,0.0222811983383046
0.171428571428571,1,0.0139902676399027,1.620000000162e-06,0.420054200542005,0.00724223658131352,0.32611702156041,0,0.576271186440678,0.0152982527349903
0.228571428571429,1,0.0097323600973236,1.980000000198e-06,0.365853658536585,0.00798522569876901,0.498614095623486,0,0.677966101694915,0.0148554982164603
0.414285714285714,0,0.0150729927007299,2.250000000225e-05,0.520325203252033,0.0154701944822094,0.637340197530524,0,0.508474576271186,0.0258557074877154
0.314285714285714,1,0.00935523114355231,2.11950000021195e-06,0.395663956639566,0.0087562763770158,0.560661810475596,0,0.474576271186441,0.0144966401140436
0.228571428571429,1,0.0118613138686131,1.620000000162e-06,0.344173441734417,0.00852934635251149,0.445510172187991,0,0.661016949152542,0.0153033119606346
0.142857142857143,1,0.00912408759124088,1.710000000171e-06,0.471544715447154,0.00774264285559891,0.511840701159936,0,0.779661016949153,0.0179052427996468
0.614285714285714,0,0.0112530413625304,1.6650000001665e-06,0.368563685636856,0.00903473524159355,0.492926220894156,1,0.76271186440678,0.0184239579774936
0.128571428571429,1,0.0072992700729927,8.550000000855e-07,0.422764227642276,0.00472185198128301,0.400746018385264,0,0.779661016949153,0.0124484487492673
0.2,0,0.0141119221411192,2.070000000207e-06,0.449864498644986,0.0121374465164993,0.533334543928121,1,0.694915254237288,0.0219491107670115
0.285714285714286,1,0.0139902676399027,2.47680000024768e-06,0.37940379403794,0.0108787388445139,0.483210466482201,0,0.610169491525424,0.0170489616318807
0.142857142857143,1,0.01338199513382,2.70000000027e-06,0.368563685636856,0.00964941904085573,0.448431830591291,0,0.677966101694915,0.0173745661668838
0.2,0,0.0097323600973236,1.620000000162e-06,0.40650406504065,0.00582744879954053,0.375741209979556,0,0.779661016949153,0.0142749665287052
0.414285714285714,1,0.05536800486618,7.20000000072e-06,0.430894308943089,0.0250212098680101,0.268809229135574,0,0.322033898305085,0.0244512592213873
0.1,0,0.0151459854014599,2.3310000002331e-06,0.355013550135501,0.00982741309677551,0.405768436214928,0,0.644067796610169,0.0166820015409679
0.128571428571429,0,0.0200729927007299,2.6550000002655e-06,0.390243902439024,0.0162960419745029,0.512033264168937,0,0.474576271186441,0.0196556481429986
0.128571428571429,1,0.0178978102189781,4.950000000495e-06,0.395663956639566,0.0165621876866875,0.581517781259734,0,0.627118644067797,0.0260089514324818
0.157142857142857,0,0.0168953771289538,2.0520000002052e-06,0.368563685636856,0.0113592744031954,0.420963962255965,0,0.677966101694915,0.0198239974900459
0.0714285714285714,0,0.0116788321167883,1.440000000144e-06,0.384823848238482,0.00911369236048174,0.480852209921887,0,0.542372881355932,0.0132578742601018
0.442857142857143,0,0.0179440389294404,1.8450000001845e-06,0.430894308943089,0.012952850830538,0.452723847666477,0,0.644067796610169,0.0187117556420033
0.242857142857143,0,0.0103406326034063,1.6650000001665e-06,0.531165311653116,0.0079948683130158,0.473849754842692,1,0.677966101694915,0.0161457019402745
0.5,1,0.0112177615571776,4.050000000405e-06,0.449864498644986,0.00959316448339121,0.522915221483899,0,0.525423728813559,0.0145836877049867
0.4,1,0.0119221411192214,4.50000000045e-06,0.363143631436314,0.00997069613115016,0.513980005072119,0,0.644067796610169,0.0168305476333503
0.357142857142857,1,0.00873357664233577,1.80000000018e-06,0.449864498644986,0.00908120977457109,0.612972289619271,1,0.711864406779661,0.0181854949904812
0.385714285714286,1,0.0164233576642336,1.7550000001755e-06,0.314363143631436,0.0113524755834848,0.43255772430811,0,0.576271186440678,0.0165268856827131
0.157142857142857,1,0.0090632603406326,1.890000000189e-06,0.425474254742547,0.0078327421526595,0.520087713744672,0,0.491525423728814,0.0135268010129582
0.542857142857143,0,0.00769464720194647,1.44924300014492e-06,0.642276422764228,0.0045722958707255,0.373838542370846,0,0.576271186440678,0.00978521455037632
0.2,1,0.0107664233576642,1.170000000117e-06,0.371273712737127,0.00862890903307079,0.490916502317334,0,0.508474576271186,0.011775644013225
0.357142857142857,1,0.0121654501216545,2.340000000234e-06,0.417344173441734,0.00962451194123067,0.488114608073394,0,0.593220338983051,0.015501286687562
0.0857142857142857,1,0.0109489051094891,1.80000000018e-06,0.531165311653116,0.00926409085555523,0.516897736352231,0,0.457627118644068,0.0123515573507134
0.342857142857143,1,0.0121094890510949,8.88732000088873e-07,0.547425474254743,0.0026665114289414,0.153691083288519,0,0.338983050847458,0.00430035625260121
0.114285714285714,0,0.0167274939172749,2.250000000225e-06,0.363143631436314,0.0102833880686115,0.384882347756479,0,0.491525423728814,0.0162037095760192
0.271428571428571,1,0.0115571776155718,1.6650000001665e-06,0.382113821138211,0.00629687205184089,0.344209997352272,0,0.542372881355932,0.0122425527204739
0.442857142857143,1,0.0127737226277372,2.41470000024147e-06,0.37940379403794,0.00913326435817224,0.444167134228467,0,0.728813559322034,0.0154024438734024
0.371428571428571,1,0.00722506082725061,1.350000000135e-06,0.365853658536585,0.006644400472371,0.538766959555985,0,0.661016949152542,0.0125620789572387
0.171428571428571,1,0.0072992700729927,1.4850000001485e-06,0.373983739837398,0.00548681478845329,0.453986425630378,0,0.576271186440678,0.0086987458432589
0.457142857142857,1,0.0093978102189781,1.350000000135e-06,0.390243902439024,0.0100730010421551,0.63546359922385,0,0.576271186440678,0.0127286720302409
0.271428571428571,1,0.0132603406326034,2.250000000225e-06,0.387533875338753,0.00901884344859698,0.423839305005146,0,0.457627118644068,0.01151395195304
0.257142857142857,1,0.0115571776155718,1.5750000001575e-06,0.414634146341463,0.00900159547627327,0.479746118124613,0,0.576271186440678,0.0142641470132916
0.328571428571429,0,0.00723844282238443,3.60000000036e-06,0.403794037940379,0.00669781720965757,0.541741046213954,0,0.508474576271186,0.0101707636817994
0.157142857142857,0,0.00875912408759124,1.080000000108e-06,0.523035230352303,0.00588741343349034,0.415406953461916,0,0.559322033898305,0.0130597766662659
0.257142857142857,1,0.0200121654501217,2.340000000234e-06,0.382113821138211,0.013494456279449,0.423338032840646,0,0.474576271186441,0.0167533655324136
0.242857142857143,1,0.0138077858880779,3.420000000342e-06,0.430894308943089,0.0103819112108319,0.467442691905575,0,0.796610169491525,0.0233711290012557
0.357142857142857,0,0.0255474452554745,2.70000000027e-06,0.417344173441734,0.0129589984451972,0.313360968010972,0,0.593220338983051,0.0253114432203648
0.4,1,0.0296228710462287,4.45770000044577e-06,0.365853658536585,0.0175819747971218,0.370684780284242,0,0.610169491525424,0.0258624651676832
0.314285714285714,1,0.0170316301703163,2.250000000225e-06,0.403794037940379,0.011020211648333,0.405150237269381,0,0.76271186440678,0.0222665699487273
0.185714285714286,1,0.0180656934306569,1.11960000011196e-06,0.411924119241192,0.0125051861910547,0.434013039670132,0,0.644067796610169,0.0181646437533614
0.228571428571429,1,0.0152068126520681,1.530000000153e-06,0.482384823848238,0.00969473454832902,0.398829809049881,0,0.627118644067797,0.0149306493996741
0.571428571428571,0,0.0109489051094891,1.4850000001485e-06,0.422764227642276,0.00688323141854792,0.392619605979823,0,0.728813559322034,0.0149174809580685
0.257142857142857,1,0.0109489051094891,1.5210000001521e-06,0.355013550135501,0.00910073995175371,0.508371006615776,1,0.745762711864407,0.0179322301547267
0.157142857142857,1,0.010154501216545,1.5480000001548e-06,0.373983739837398,0.00797236887977329,0.48011675712214,0,0.525423728813559,0.0114149356797155
0.242857142857143,1,0.0103406326034063,1.980000000198e-06,0.422764227642276,0.00958293040767575,0.560348775272446,1,0.610169491525424,0.0132591390665129
0.471428571428571,0,0.00821167883211679,1.51290000015129e-06,0.382113821138211,0.00726547683498143,0.526945788854606,0,0.694915254237288,0.014319899679892
0.628571428571429,1,0.00851581508515815,1.530000000153e-06,0.382113821138211,0.00623451767458332,0.447118138652942,0,0.491525423728814,0.0110487200177189
0.271428571428571,1,0.0158150851581509,2.70000000027e-06,0.514905149051491,0.00794289737043042,0.315188280060909,0,0.661016949152542,0.0161457453050657
0.2,1,0.0123479318734793,1.710000000171e-06,0.355013550135501,0.0101175279343368,0.505083762008668,0,0.644067796610169,0.0169255382085549
0.2,1,0.010287104622871,1.7550000001755e-06,0.409214092140921,0.0100871363738205,0.590388800022498,1,0.593220338983051,0.0160450811696742
0.1,1,0.0112530413625304,1.6920000001692e-06,0.449864498644986,0.0100630836074279,0.545509343577722,0,0.457627118644068,0.0124470755308781
0.728571428571429,1,0.0222019464720195,4.50000000045e-06,0.333333333333333,0.01443530419407,0.40817772217471,0,0.389830508474576,0.0137852551687308
0.0714285714285714,0,0.00851581508515815,2.250000000225e-06,0.560975609756098,0.00675509338238616,0.479726284169114,0,0.288135593220339,0.00741579126704656
0.4,0,0.0161800486618005,1.80000000018e-06,0.384823848238482,0.0111261310460909,0.430186042779502,0,0.559322033898305,0.0161577428973079
0.585714285714286,0,0.010036496350365,1.080000000108e-06,0.436314363143631,0.00985101181193958,0.589573141700519,0,0.559322033898305,0.0125751895791227
0.5,1,0.00748175182481752,2.0250000002025e-06,0.582655826558266,0.00738363171847505,0.575033822451375,0,0.220338983050847,0.00661894877313597
0.371428571428571,0,0.0130778588807786,1.9710000001971e-06,0.355013550135501,0.00913329422996359,0.434582806341705,0,0.728813559322034,0.0175804838780728
0.185714285714286,0,0.0127737226277372,1.80000000018e-06,0.365853658536585,0.00995339438960203,0.482220331473282,0,0.677966101694915,0.0177535672148302
0.5,1,0.0105620437956204,3.150000000315e-06,0.482384823848238,0.00864760877445396,0.500173385819388,0,0.542372881355932,0.0169840589943293
0.0714285714285714,1,0.0147566909975669,2.070000000207e-06,0.384823848238482,0.0120622532433208,0.50862987865449,0,0.525423728813559,0.0162745676449005
0.214285714285714,1,0.00845498783454988,1.3410000001341e-06,0.474254742547425,0.00573596942571971,0.41839697614179,0,0.796610169491525,0.0151935701289441
0.328571428571429,0,0.0182481751824818,4.050000000405e-06,0.355013550135501,0.0140868616967247,0.48474531450887,0,0.474576271186441,0.0168447496024804
0.228571428571429,1,0.0104622871046229,1.530000000153e-06,0.35230352303523,0.00891939428084481,0.518972236369965,0,0.627118644067797,0.0148685799284835
0.585714285714286,1,0.0201575425790754,4.410000000441e-06,0.344173441734417,0.0161350210704265,0.504765793763981,0,0.593220338983051,0.0230576882901946
0.371428571428571,0,0.0097323600973236,2.70000000027e-06,0.449864498644986,0.00796146567593167,0.497261099521399,0,0.745762711864407,0.0173529849557782
0.185714285714286,1,0.00638686131386861,1.56565800015657e-06,0.392953929539295,0.00491594095838051,0.459463409278923,0,0.745762711864407,0.0119846406245918
0.271428571428571,1,0.00687347931873479,2.250000000225e-06,0.346883468834688,0.00718935156191293,0.599004385131134,0,0.372881355932203,0.00931961401432968
0.442857142857143,1,0.00833333333333333,1.440000000144e-06,0.35230352303523,0.00671601510494611,0.48581133048927,0,0.661016949152542,0.0125291217158985
0.542857142857143,1,0.0127737226277372,3.60000000036e-06,0.387533875338753,0.0106527169224666,0.514668183451823,0,0.559322033898305,0.0155783025567989
